2021-03-11 22:58:46 status half-configured libnss3-dev:amd64 2:3.42.1-1+deb10u3
2021-03-11 22:58:46 status installed libnss3-dev:amd64 2:3.42.1-1+deb10u3
2021-03-11 22:58:46 trigproc libc-bin:amd64 2.28-10 <none>
2021-03-11 22:58:46 status half-configured libc-bin:amd64 2.28-10
2021-03-11 22:58:47 status installed libc-bin:amd64 2.28-10
2021-03-12 09:44:51 startup archives unpack
2021-03-12 09:44:51 install fonts-liberation:all <none> 1:1.07.4-9
2021-03-12 09:44:51 status half-installed fonts-liberation:all 1:1.07.4-9
2021-03-12 09:44:51 status unpacked fonts-liberation:all 1:1.07.4-9
2021-03-12 09:44:51 install libasound2-data:all <none> 1.1.8-1
2021-03-12 09:44:51 status half-installed libasound2-data:all 1.1.8-1
2021-03-12 09:44:51 status unpacked libasound2-data:all 1.1.8-1
2021-03-12 09:44:51 install libasound2:amd64 <none> 1.1.8-1
2021-03-12 09:44:51 status triggers-pending libc-bin:amd64 2.28-10
2021-03-12 09:44:51 status half-installed libasound2:amd64 1.1.8-1
2021-03-12 09:44:51 status unpacked libasound2:amd64 1.1.8-1
2021-03-12 09:44:52 install libatk1.0-data:all <none> 2.30.0-2
2021-03-12 09:44:52 status half-installed libatk1.0-data:all 2.30.0-2
2021-03-12 09:44:52 status unpacked libatk1.0-data:all 2.30.0-2
2021-03-12 09:44:52 install libatk1.0-0:amd64 <none> 2.30.0-2
2021-03-12 09:44:52 status half-installed libatk1.0-0:amd64 2.30.0-2
2021-03-12 09:44:52 status unpacked libatk1.0-0:amd64 2.30.0-2
2021-03-12 09:44:52 install libatspi2.0-0:amd64 <none> 2.30.0-7
2021-03-12 09:44:52 status half-installed libatspi2.0-0:amd64 2.30.0-7
2021-03-12 09:44:52 status unpacked libatspi2.0-0:amd64 2.30.0-7
2021-03-12 09:44:52 install libatk-bridge2.0-0:amd64 <none> 2.30.0-5
2021-03-12 09:44:52 status half-installed libatk-bridge2.0-0:amd64 2.30.0-5
2021-03-12 09:44:52 status unpacked libatk-bridge2.0-0:amd64 2.30.0-5
2021-03-12 09:44:52 install libpng16-16:amd64 <none> 1.6.36-6
2021-03-12 09:44:52 status half-installed libpng16-16:amd64 1.6.36-6
2021-03-12 09:44:52 status unpacked libpng16-16:amd64 1.6.36-6
2021-03-12 09:44:52 install libfreetype6:amd64 <none> 2.9.1-3+deb10u2
2021-03-12 09:44:52 status half-installed libfreetype6:amd64 2.9.1-3+deb10u2
2021-03-12 09:44:52 status unpacked libfreetype6:amd64 2.9.1-3+deb10u2
2021-03-12 09:44:53 install fontconfig-config:all <none> 2.13.1-2
2021-03-12 09:44:53 status half-installed fontconfig-config:all 2.13.1-2
2021-03-12 09:44:53 status unpacked fontconfig-config:all 2.13.1-2
2021-03-12 09:44:53 install libfontconfig1:amd64 <none> 2.13.1-2
2021-03-12 09:44:53 status half-installed libfontconfig1:amd64 2.13.1-2
2021-03-12 09:44:53 status unpacked libfontconfig1:amd64 2.13.1-2
2021-03-12 09:44:53 install libpixman-1-0:amd64 <none> 0.36.0-1
2021-03-12 09:44:53 status half-installed libpixman-1-0:amd64 0.36.0-1
2021-03-12 09:44:53 status unpacked libpixman-1-0:amd64 0.36.0-1
2021-03-12 09:44:53 install libxcb-render0:amd64 <none> 1.13.1-2
2021-03-12 09:44:53 status half-installed libxcb-render0:amd64 1.13.1-2
2021-03-12 09:44:53 status unpacked libxcb-render0:amd64 1.13.1-2
2021-03-12 09:44:53 install libxcb-shm0:amd64 <none> 1.13.1-2
2021-03-12 09:44:53 status half-installed libxcb-shm0:amd64 1.13.1-2
2021-03-12 09:44:53 status unpacked libxcb-shm0:amd64 1.13.1-2
2021-03-12 09:44:53 install libxrender1:amd64 <none> 1:0.9.10-1
2021-03-12 09:44:53 status half-installed libxrender1:amd64 1:0.9.10-1
2021-03-12 09:44:54 status unpacked libxrender1:amd64 1:0.9.10-1
2021-03-12 09:44:54 install libcairo2:amd64 <none> 1.16.0-4+deb10u1
2021-03-12 09:44:54 status half-installed libcairo2:amd64 1.16.0-4+deb10u1
2021-03-12 09:44:54 status unpacked libcairo2:amd64 1.16.0-4+deb10u1
2021-03-12 09:44:54 install libavahi-common-data:amd64 <none> 0.7-4+b1
2021-03-12 09:44:54 status half-installed libavahi-common-data:amd64 0.7-4+b1
2021-03-12 09:44:54 status unpacked libavahi-common-data:amd64 0.7-4+b1
2021-03-12 09:44:54 install libavahi-common3:amd64 <none> 0.7-4+b1
2021-03-12 09:44:54 status half-installed libavahi-common3:amd64 0.7-4+b1
2021-03-12 09:44:54 status unpacked libavahi-common3:amd64 0.7-4+b1
2021-03-12 09:44:54 install libavahi-client3:amd64 <none> 0.7-4+b1
2021-03-12 09:44:54 status half-installed libavahi-client3:amd64 0.7-4+b1
2021-03-12 09:44:54 status unpacked libavahi-client3:amd64 0.7-4+b1
2021-03-12 09:44:54 install libcups2:amd64 <none> 2.2.10-6+deb10u4
2021-03-12 09:44:54 status half-installed libcups2:amd64 2.2.10-6+deb10u4
2021-03-12 09:44:54 status unpacked libcups2:amd64 2.2.10-6+deb10u4
2021-03-12 09:44:54 install libdrm-common:all <none> 2.4.97-1
2021-03-12 09:44:54 status half-installed libdrm-common:all 2.4.97-1
2021-03-12 09:44:54 status unpacked libdrm-common:all 2.4.97-1
2021-03-12 09:44:54 install libdrm2:amd64 <none> 2.4.97-1
2021-03-12 09:44:54 status half-installed libdrm2:amd64 2.4.97-1
2021-03-12 09:44:55 status unpacked libdrm2:amd64 2.4.97-1
2021-03-12 09:44:55 install libwayland-server0:amd64 <none> 1.16.0-1
2021-03-12 09:44:55 status half-installed libwayland-server0:amd64 1.16.0-1
2021-03-12 09:44:55 status unpacked libwayland-server0:amd64 1.16.0-1
2021-03-12 09:44:55 install libgbm1:amd64 <none> 18.3.6-2+deb10u1
2021-03-12 09:44:55 status half-installed libgbm1:amd64 18.3.6-2+deb10u1
2021-03-12 09:44:55 status unpacked libgbm1:amd64 18.3.6-2+deb10u1
2021-03-12 09:44:55 install libjpeg62-turbo:amd64 <none> 1:1.5.2-2+deb10u1
2021-03-12 09:44:55 status half-installed libjpeg62-turbo:amd64 1:1.5.2-2+deb10u1
2021-03-12 09:44:55 status unpacked libjpeg62-turbo:amd64 1:1.5.2-2+deb10u1
2021-03-12 09:44:55 install libjbig0:amd64 <none> 2.1-3.1+b2
2021-03-12 09:44:55 status half-installed libjbig0:amd64 2.1-3.1+b2
2021-03-12 09:44:55 status unpacked libjbig0:amd64 2.1-3.1+b2
2021-03-12 09:44:55 install libwebp6:amd64 <none> 0.6.1-2
2021-03-12 09:44:55 status half-installed libwebp6:amd64 0.6.1-2
2021-03-12 09:44:55 status unpacked libwebp6:amd64 0.6.1-2
2021-03-12 09:44:55 install libtiff5:amd64 <none> 4.1.0+git191117-2~deb10u1
2021-03-12 09:44:55 status half-installed libtiff5:amd64 4.1.0+git191117-2~deb10u1
2021-03-12 09:44:55 status unpacked libtiff5:amd64 4.1.0+git191117-2~deb10u1
2021-03-12 09:44:55 install libgdk-pixbuf2.0-common:all <none> 2.38.1+dfsg-1
2021-03-12 09:44:55 status half-installed libgdk-pixbuf2.0-common:all 2.38.1+dfsg-1
2021-03-12 09:44:56 status unpacked libgdk-pixbuf2.0-common:all 2.38.1+dfsg-1
2021-03-12 09:44:56 install libgdk-pixbuf2.0-0:amd64 <none> 2.38.1+dfsg-1
2021-03-12 09:44:56 status half-installed libgdk-pixbuf2.0-0:amd64 2.38.1+dfsg-1
2021-03-12 09:44:56 status unpacked libgdk-pixbuf2.0-0:amd64 2.38.1+dfsg-1
2021-03-12 09:44:56 install hicolor-icon-theme:all <none> 0.17-2
2021-03-12 09:44:56 status half-installed hicolor-icon-theme:all 0.17-2
2021-03-12 09:44:56 status unpacked hicolor-icon-theme:all 0.17-2
2021-03-12 09:44:56 install gtk-update-icon-cache:amd64 <none> 3.24.5-1
2021-03-12 09:44:56 status half-installed gtk-update-icon-cache:amd64 3.24.5-1
2021-03-12 09:44:56 status unpacked gtk-update-icon-cache:amd64 3.24.5-1
2021-03-12 09:44:56 install libcroco3:amd64 <none> 0.6.12-3
2021-03-12 09:44:56 status half-installed libcroco3:amd64 0.6.12-3
2021-03-12 09:44:56 status unpacked libcroco3:amd64 0.6.12-3
2021-03-12 09:44:56 install fontconfig:amd64 <none> 2.13.1-2
2021-03-12 09:44:56 status half-installed fontconfig:amd64 2.13.1-2
2021-03-12 09:44:56 status unpacked fontconfig:amd64 2.13.1-2
2021-03-12 09:44:56 install libfribidi0:amd64 <none> 1.0.5-3.1+deb10u1
2021-03-12 09:44:56 status half-installed libfribidi0:amd64 1.0.5-3.1+deb10u1
2021-03-12 09:44:57 status unpacked libfribidi0:amd64 1.0.5-3.1+deb10u1
2021-03-12 09:44:57 install libthai-data:all <none> 0.1.28-2
2021-03-12 09:44:57 status half-installed libthai-data:all 0.1.28-2
2021-03-12 09:44:57 status unpacked libthai-data:all 0.1.28-2
2021-03-12 09:44:57 install libdatrie1:amd64 <none> 0.2.12-2
2021-03-12 09:44:57 status half-installed libdatrie1:amd64 0.2.12-2
2021-03-12 09:44:57 status unpacked libdatrie1:amd64 0.2.12-2
2021-03-12 09:44:57 install libthai0:amd64 <none> 0.1.28-2
2021-03-12 09:44:57 status half-installed libthai0:amd64 0.1.28-2
2021-03-12 09:44:57 status unpacked libthai0:amd64 0.1.28-2
2021-03-12 09:44:57 install libpango-1.0-0:amd64 <none> 1.42.4-8~deb10u1
2021-03-12 09:44:57 status half-installed libpango-1.0-0:amd64 1.42.4-8~deb10u1
2021-03-12 09:44:57 status unpacked libpango-1.0-0:amd64 1.42.4-8~deb10u1
2021-03-12 09:44:57 install libgraphite2-3:amd64 <none> 1.3.13-7
2021-03-12 09:44:57 status half-installed libgraphite2-3:amd64 1.3.13-7
2021-03-12 09:44:57 status unpacked libgraphite2-3:amd64 1.3.13-7
2021-03-12 09:44:58 install libharfbuzz0b:amd64 <none> 2.3.1-1
2021-03-12 09:44:58 status half-installed libharfbuzz0b:amd64 2.3.1-1
2021-03-12 09:44:58 status unpacked libharfbuzz0b:amd64 2.3.1-1
2021-03-12 09:44:58 install libpangoft2-1.0-0:amd64 <none> 1.42.4-8~deb10u1
2021-03-12 09:44:58 status half-installed libpangoft2-1.0-0:amd64 1.42.4-8~deb10u1
2021-03-12 09:44:58 status unpacked libpangoft2-1.0-0:amd64 1.42.4-8~deb10u1
2021-03-12 09:44:58 install libpangocairo-1.0-0:amd64 <none> 1.42.4-8~deb10u1
2021-03-12 09:44:58 status half-installed libpangocairo-1.0-0:amd64 1.42.4-8~deb10u1
2021-03-12 09:44:58 status unpacked libpangocairo-1.0-0:amd64 1.42.4-8~deb10u1
2021-03-12 09:44:58 install librsvg2-2:amd64 <none> 2.44.10-2.1
2021-03-12 09:44:58 status half-installed librsvg2-2:amd64 2.44.10-2.1
2021-03-12 09:44:58 status unpacked librsvg2-2:amd64 2.44.10-2.1
2021-03-12 09:44:58 install librsvg2-common:amd64 <none> 2.44.10-2.1
2021-03-12 09:44:58 status half-installed librsvg2-common:amd64 2.44.10-2.1
2021-03-12 09:44:58 status unpacked librsvg2-common:amd64 2.44.10-2.1
2021-03-12 09:44:59 install adwaita-icon-theme:all <none> 3.30.1-1
2021-03-12 09:44:59 status half-installed adwaita-icon-theme:all 3.30.1-1
2021-03-12 09:45:01 status unpacked adwaita-icon-theme:all 3.30.1-1
2021-03-12 09:45:01 install libcairo-gobject2:amd64 <none> 1.16.0-4+deb10u1
2021-03-12 09:45:01 status half-installed libcairo-gobject2:amd64 1.16.0-4+deb10u1
2021-03-12 09:45:02 status unpacked libcairo-gobject2:amd64 1.16.0-4+deb10u1
2021-03-12 09:45:02 install liblcms2-2:amd64 <none> 2.9-3
2021-03-12 09:45:02 status half-installed liblcms2-2:amd64 2.9-3
2021-03-12 09:45:02 status unpacked liblcms2-2:amd64 2.9-3
2021-03-12 09:45:02 install libcolord2:amd64 <none> 1.4.3-4
2021-03-12 09:45:02 status half-installed libcolord2:amd64 1.4.3-4
2021-03-12 09:45:02 status unpacked libcolord2:amd64 1.4.3-4
2021-03-12 09:45:02 install libepoxy0:amd64 <none> 1.5.3-0.1
2021-03-12 09:45:02 status half-installed libepoxy0:amd64 1.5.3-0.1
2021-03-12 09:45:02 status unpacked libepoxy0:amd64 1.5.3-0.1
2021-03-12 09:45:02 install libjson-glib-1.0-common:all <none> 1.4.4-2
2021-03-12 09:45:02 status half-installed libjson-glib-1.0-common:all 1.4.4-2
2021-03-12 09:45:02 status unpacked libjson-glib-1.0-common:all 1.4.4-2
2021-03-12 09:45:02 install libjson-glib-1.0-0:amd64 <none> 1.4.4-2
2021-03-12 09:45:02 status half-installed libjson-glib-1.0-0:amd64 1.4.4-2
2021-03-12 09:45:02 status unpacked libjson-glib-1.0-0:amd64 1.4.4-2
2021-03-12 09:45:02 install libproxy1v5:amd64 <none> 0.4.15-5+deb10u1
2021-03-12 09:45:02 status half-installed libproxy1v5:amd64 0.4.15-5+deb10u1
2021-03-12 09:45:02 status unpacked libproxy1v5:amd64 0.4.15-5+deb10u1
2021-03-12 09:45:02 install glib-networking-common:all <none> 2.58.0-2+deb10u2
2021-03-12 09:45:02 status half-installed glib-networking-common:all 2.58.0-2+deb10u2
2021-03-12 09:45:03 status unpacked glib-networking-common:all 2.58.0-2+deb10u2
2021-03-12 09:45:03 install glib-networking-services:amd64 <none> 2.58.0-2+deb10u2
2021-03-12 09:45:03 status half-installed glib-networking-services:amd64 2.58.0-2+deb10u2
2021-03-12 09:45:03 status unpacked glib-networking-services:amd64 2.58.0-2+deb10u2
2021-03-12 09:45:03 install libdconf1:amd64 <none> 0.30.1-2
2021-03-12 09:45:03 status half-installed libdconf1:amd64 0.30.1-2
2021-03-12 09:45:03 status unpacked libdconf1:amd64 0.30.1-2
2021-03-12 09:45:03 install dbus-user-session:amd64 <none> 1.12.20-0+deb10u1
2021-03-12 09:45:03 status half-installed dbus-user-session:amd64 1.12.20-0+deb10u1
2021-03-12 09:45:03 status unpacked dbus-user-session:amd64 1.12.20-0+deb10u1
2021-03-12 09:45:03 install dconf-service:amd64 <none> 0.30.1-2
2021-03-12 09:45:03 status half-installed dconf-service:amd64 0.30.1-2
2021-03-12 09:45:03 status unpacked dconf-service:amd64 0.30.1-2
2021-03-12 09:45:03 install dconf-gsettings-backend:amd64 <none> 0.30.1-2
2021-03-12 09:45:03 status half-installed dconf-gsettings-backend:amd64 0.30.1-2
2021-03-12 09:45:03 status triggers-pending libglib2.0-0:amd64 2.58.3-2+deb10u2
2021-03-12 09:45:03 status unpacked dconf-gsettings-backend:amd64 0.30.1-2
2021-03-12 09:45:03 install gsettings-desktop-schemas:all <none> 3.28.1-1
2021-03-12 09:45:03 status half-installed gsettings-desktop-schemas:all 3.28.1-1
2021-03-12 09:45:03 status unpacked gsettings-desktop-schemas:all 3.28.1-1
2021-03-12 09:45:03 install glib-networking:amd64 <none> 2.58.0-2+deb10u2
2021-03-12 09:45:03 status half-installed glib-networking:amd64 2.58.0-2+deb10u2
2021-03-12 09:45:03 status unpacked glib-networking:amd64 2.58.0-2+deb10u2
2021-03-12 09:45:03 install libsoup2.4-1:amd64 <none> 2.64.2-2
2021-03-12 09:45:03 status half-installed libsoup2.4-1:amd64 2.64.2-2
2021-03-12 09:45:04 status unpacked libsoup2.4-1:amd64 2.64.2-2
2021-03-12 09:45:04 install libsoup-gnome2.4-1:amd64 <none> 2.64.2-2
2021-03-12 09:45:04 status half-installed libsoup-gnome2.4-1:amd64 2.64.2-2
2021-03-12 09:45:04 status unpacked libsoup-gnome2.4-1:amd64 2.64.2-2
2021-03-12 09:45:04 install librest-0.7-0:amd64 <none> 0.8.1-1
2021-03-12 09:45:04 status half-installed librest-0.7-0:amd64 0.8.1-1
2021-03-12 09:45:04 status unpacked librest-0.7-0:amd64 0.8.1-1
2021-03-12 09:45:04 install libwayland-client0:amd64 <none> 1.16.0-1
2021-03-12 09:45:04 status half-installed libwayland-client0:amd64 1.16.0-1
2021-03-12 09:45:04 status unpacked libwayland-client0:amd64 1.16.0-1
2021-03-12 09:45:04 install libwayland-cursor0:amd64 <none> 1.16.0-1
2021-03-12 09:45:04 status half-installed libwayland-cursor0:amd64 1.16.0-1
2021-03-12 09:45:04 status unpacked libwayland-cursor0:amd64 1.16.0-1
2021-03-12 09:45:04 install libwayland-egl1:amd64 <none> 1.16.0-1
2021-03-12 09:45:04 status half-installed libwayland-egl1:amd64 1.16.0-1
2021-03-12 09:45:04 status unpacked libwayland-egl1:amd64 1.16.0-1
2021-03-12 09:45:04 install libxcomposite1:amd64 <none> 1:0.4.4-2
2021-03-12 09:45:04 status half-installed libxcomposite1:amd64 1:0.4.4-2
2021-03-12 09:45:04 status unpacked libxcomposite1:amd64 1:0.4.4-2
2021-03-12 09:45:04 install libxfixes3:amd64 <none> 1:5.0.3-1
2021-03-12 09:45:04 status half-installed libxfixes3:amd64 1:5.0.3-1
2021-03-12 09:45:04 status unpacked libxfixes3:amd64 1:5.0.3-1
2021-03-12 09:45:05 install libxcursor1:amd64 <none> 1:1.1.15-2
2021-03-12 09:45:05 status half-installed libxcursor1:amd64 1:1.1.15-2
2021-03-12 09:45:05 status unpacked libxcursor1:amd64 1:1.1.15-2
2021-03-12 09:45:05 install libxdamage1:amd64 <none> 1:1.1.4-3+b3
2021-03-12 09:45:05 status half-installed libxdamage1:amd64 1:1.1.4-3+b3
2021-03-12 09:45:05 status unpacked libxdamage1:amd64 1:1.1.4-3+b3
2021-03-12 09:45:05 install libxi6:amd64 <none> 2:1.7.9-1
2021-03-12 09:45:05 status half-installed libxi6:amd64 2:1.7.9-1
2021-03-12 09:45:05 status unpacked libxi6:amd64 2:1.7.9-1
2021-03-12 09:45:05 install libxinerama1:amd64 <none> 2:1.1.4-2
2021-03-12 09:45:05 status half-installed libxinerama1:amd64 2:1.1.4-2
2021-03-12 09:45:05 status unpacked libxinerama1:amd64 2:1.1.4-2
2021-03-12 09:45:05 install xkb-data:all <none> 2.26-2
2021-03-12 09:45:05 status half-installed xkb-data:all 2.26-2
2021-03-12 09:45:05 status unpacked xkb-data:all 2.26-2
2021-03-12 09:45:05 install libxkbcommon0:amd64 <none> 0.8.2-1
2021-03-12 09:45:05 status half-installed libxkbcommon0:amd64 0.8.2-1
2021-03-12 09:45:05 status unpacked libxkbcommon0:amd64 0.8.2-1
2021-03-12 09:45:05 install libxrandr2:amd64 <none> 2:1.5.1-1
2021-03-12 09:45:05 status half-installed libxrandr2:amd64 2:1.5.1-1
2021-03-12 09:45:05 status unpacked libxrandr2:amd64 2:1.5.1-1
2021-03-12 09:45:06 install libgtk-3-common:all <none> 3.24.5-1
2021-03-12 09:45:06 status half-installed libgtk-3-common:all 3.24.5-1
2021-03-12 09:45:06 status unpacked libgtk-3-common:all 3.24.5-1
2021-03-12 09:45:06 install libgtk-3-0:amd64 <none> 3.24.5-1
2021-03-12 09:45:06 status half-installed libgtk-3-0:amd64 3.24.5-1
2021-03-12 09:45:07 status unpacked libgtk-3-0:amd64 3.24.5-1
2021-03-12 09:45:07 install libxshmfence1:amd64 <none> 1.3-1
2021-03-12 09:45:07 status half-installed libxshmfence1:amd64 1.3-1
2021-03-12 09:45:07 status unpacked libxshmfence1:amd64 1.3-1
2021-03-12 09:45:07 install xdg-utils:all <none> 1.1.3-1+deb10u1
2021-03-12 09:45:07 status half-installed xdg-utils:all 1.1.3-1+deb10u1
2021-03-12 09:45:07 status unpacked xdg-utils:all 1.1.3-1+deb10u1
2021-03-12 09:45:07 install google-chrome-stable:amd64 <none> 89.0.4389.82-1
2021-03-12 09:45:07 status half-installed google-chrome-stable:amd64 89.0.4389.82-1
2021-03-12 09:45:16 status triggers-pending mime-support:all 3.62
2021-03-12 09:45:16 status unpacked google-chrome-stable:amd64 89.0.4389.82-1
2021-03-12 09:45:16 install udev:amd64 <none> 241-7~deb10u6
2021-03-12 09:45:16 status half-installed udev:amd64 241-7~deb10u6
2021-03-12 09:45:16 status triggers-pending systemd:amd64 241-7~deb10u6
2021-03-12 09:45:17 status unpacked udev:amd64 241-7~deb10u6
2021-03-12 09:45:17 install x11-common:all <none> 1:7.7+19
2021-03-12 09:45:17 status half-installed x11-common:all 1:7.7+19
2021-03-12 09:45:17 status unpacked x11-common:all 1:7.7+19
2021-03-12 09:45:17 install libxtst6:amd64 <none> 2:1.2.3-1
2021-03-12 09:45:17 status half-installed libxtst6:amd64 2:1.2.3-1
2021-03-12 09:45:17 status unpacked libxtst6:amd64 2:1.2.3-1
2021-03-12 09:45:17 install at-spi2-core:amd64 <none> 2.30.0-7
2021-03-12 09:45:17 status half-installed at-spi2-core:amd64 2.30.0-7
2021-03-12 09:45:17 status unpacked at-spi2-core:amd64 2.30.0-7
2021-03-12 09:45:17 install libauthen-sasl-perl:all <none> 2.1600-1
2021-03-12 09:45:17 status half-installed libauthen-sasl-perl:all 2.1600-1
2021-03-12 09:45:17 status unpacked libauthen-sasl-perl:all 2.1600-1
2021-03-12 09:45:17 install libdata-dump-perl:all <none> 1.23-1
2021-03-12 09:45:17 status half-installed libdata-dump-perl:all 1.23-1
2021-03-12 09:45:17 status unpacked libdata-dump-perl:all 1.23-1
2021-03-12 09:45:17 install libdrm-amdgpu1:amd64 <none> 2.4.97-1
2021-03-12 09:45:17 status half-installed libdrm-amdgpu1:amd64 2.4.97-1
2021-03-12 09:45:17 status unpacked libdrm-amdgpu1:amd64 2.4.97-1
2021-03-12 09:45:18 install libpciaccess0:amd64 <none> 0.14-1
2021-03-12 09:45:18 status half-installed libpciaccess0:amd64 0.14-1
2021-03-12 09:45:18 status unpacked libpciaccess0:amd64 0.14-1
2021-03-12 09:45:18 install libdrm-intel1:amd64 <none> 2.4.97-1
2021-03-12 09:45:18 status half-installed libdrm-intel1:amd64 2.4.97-1
2021-03-12 09:45:18 status unpacked libdrm-intel1:amd64 2.4.97-1
2021-03-12 09:45:18 install libdrm-nouveau2:amd64 <none> 2.4.97-1
2021-03-12 09:45:18 status half-installed libdrm-nouveau2:amd64 2.4.97-1
2021-03-12 09:45:18 status unpacked libdrm-nouveau2:amd64 2.4.97-1
2021-03-12 09:45:18 install libdrm-radeon1:amd64 <none> 2.4.97-1
2021-03-12 09:45:18 status half-installed libdrm-radeon1:amd64 2.4.97-1
2021-03-12 09:45:18 status unpacked libdrm-radeon1:amd64 2.4.97-1
2021-03-12 09:45:18 install libencode-locale-perl:all <none> 1.05-1
2021-03-12 09:45:18 status half-installed libencode-locale-perl:all 1.05-1
2021-03-12 09:45:18 status unpacked libencode-locale-perl:all 1.05-1
2021-03-12 09:45:18 install libipc-system-simple-perl:all <none> 1.25-4
2021-03-12 09:45:18 status half-installed libipc-system-simple-perl:all 1.25-4
2021-03-12 09:45:18 status unpacked libipc-system-simple-perl:all 1.25-4
2021-03-12 09:45:18 install libfile-basedir-perl:all <none> 0.08-1
2021-03-12 09:45:18 status half-installed libfile-basedir-perl:all 0.08-1
2021-03-12 09:45:18 status unpacked libfile-basedir-perl:all 0.08-1
2021-03-12 09:45:18 install liburi-perl:all <none> 1.76-1
2021-03-12 09:45:18 status half-installed liburi-perl:all 1.76-1
2021-03-12 09:45:18 status unpacked liburi-perl:all 1.76-1
2021-03-12 09:45:18 install libfile-desktopentry-perl:all <none> 0.22-1
2021-03-12 09:45:18 status half-installed libfile-desktopentry-perl:all 0.22-1
2021-03-12 09:45:19 status unpacked libfile-desktopentry-perl:all 0.22-1
2021-03-12 09:45:19 install libtimedate-perl:all <none> 2.3000-2+deb10u1
2021-03-12 09:45:19 status half-installed libtimedate-perl:all 2.3000-2+deb10u1
2021-03-12 09:45:19 status unpacked libtimedate-perl:all 2.3000-2+deb10u1
2021-03-12 09:45:19 install libhttp-date-perl:all <none> 6.02-1
2021-03-12 09:45:19 status half-installed libhttp-date-perl:all 6.02-1
2021-03-12 09:45:19 status unpacked libhttp-date-perl:all 6.02-1
2021-03-12 09:45:19 install libfile-listing-perl:all <none> 6.04-1
2021-03-12 09:45:19 status half-installed libfile-listing-perl:all 6.04-1
2021-03-12 09:45:19 status unpacked libfile-listing-perl:all 6.04-1
2021-03-12 09:45:19 install libfile-mimeinfo-perl:all <none> 0.29-1
2021-03-12 09:45:19 status half-installed libfile-mimeinfo-perl:all 0.29-1
2021-03-12 09:45:19 status unpacked libfile-mimeinfo-perl:all 0.29-1
2021-03-12 09:45:19 install libfont-afm-perl:all <none> 1.20-2
2021-03-12 09:45:19 status half-installed libfont-afm-perl:all 1.20-2
2021-03-12 09:45:19 status unpacked libfont-afm-perl:all 1.20-2
2021-03-12 09:45:19 install libfontenc1:amd64 <none> 1:1.1.3-1+b2
2021-03-12 09:45:19 status half-installed libfontenc1:amd64 1:1.1.3-1+b2
2021-03-12 09:45:19 status unpacked libfontenc1:amd64 1:1.1.3-1+b2
2021-03-12 09:45:19 install libgdk-pixbuf2.0-bin:amd64 <none> 2.38.1+dfsg-1
2021-03-12 09:45:19 status half-installed libgdk-pixbuf2.0-bin:amd64 2.38.1+dfsg-1
2021-03-12 09:45:19 status unpacked libgdk-pixbuf2.0-bin:amd64 2.38.1+dfsg-1
2021-03-12 09:45:19 install libglapi-mesa:amd64 <none> 18.3.6-2+deb10u1
2021-03-12 09:45:19 status half-installed libglapi-mesa:amd64 18.3.6-2+deb10u1
2021-03-12 09:45:19 status unpacked libglapi-mesa:amd64 18.3.6-2+deb10u1
2021-03-12 09:45:19 install libllvm7:amd64 <none> 1:7.0.1-8+deb10u2
2021-03-12 09:45:19 status half-installed libllvm7:amd64 1:7.0.1-8+deb10u2
2021-03-12 09:45:21 status unpacked libllvm7:amd64 1:7.0.1-8+deb10u2
2021-03-12 09:45:21 install libsensors-config:all <none> 1:3.5.0-3
2021-03-12 09:45:21 status half-installed libsensors-config:all 1:3.5.0-3
2021-03-12 09:45:21 status unpacked libsensors-config:all 1:3.5.0-3
2021-03-12 09:45:21 install libsensors5:amd64 <none> 1:3.5.0-3
2021-03-12 09:45:21 status half-installed libsensors5:amd64 1:3.5.0-3
2021-03-12 09:45:21 status unpacked libsensors5:amd64 1:3.5.0-3
2021-03-12 09:45:22 install libgl1-mesa-dri:amd64 <none> 18.3.6-2+deb10u1
2021-03-12 09:45:22 status half-installed libgl1-mesa-dri:amd64 18.3.6-2+deb10u1
2021-03-12 09:45:22 status unpacked libgl1-mesa-dri:amd64 18.3.6-2+deb10u1
2021-03-12 09:45:22 install libglvnd0:amd64 <none> 1.1.0-1
2021-03-12 09:45:22 status half-installed libglvnd0:amd64 1.1.0-1
2021-03-12 09:45:23 status unpacked libglvnd0:amd64 1.1.0-1
2021-03-12 09:45:23 install libx11-xcb1:amd64 <none> 2:1.6.7-1+deb10u1
2021-03-12 09:45:23 status half-installed libx11-xcb1:amd64 2:1.6.7-1+deb10u1
2021-03-12 09:45:23 status unpacked libx11-xcb1:amd64 2:1.6.7-1+deb10u1
2021-03-12 09:45:23 install libxcb-dri2-0:amd64 <none> 1.13.1-2
2021-03-12 09:45:23 status half-installed libxcb-dri2-0:amd64 1.13.1-2
2021-03-12 09:45:23 status unpacked libxcb-dri2-0:amd64 1.13.1-2
2021-03-12 09:45:23 install libxcb-dri3-0:amd64 <none> 1.13.1-2
2021-03-12 09:45:23 status half-installed libxcb-dri3-0:amd64 1.13.1-2
2021-03-12 09:45:23 status unpacked libxcb-dri3-0:amd64 1.13.1-2
2021-03-12 09:45:23 install libxcb-glx0:amd64 <none> 1.13.1-2
2021-03-12 09:45:23 status half-installed libxcb-glx0:amd64 1.13.1-2
2021-03-12 09:45:23 status unpacked libxcb-glx0:amd64 1.13.1-2
2021-03-12 09:45:23 install libxcb-present0:amd64 <none> 1.13.1-2
